anchor,positive,negative
embeddings_train_data\footwear\anchor\307be3de67075eaa42e67f324c6e57cb.jpg,embeddings_train_data\footwear\positive\e870ab21a7202f9194bd2154b1f3ada8.jpg,embeddings_train_data\footwear\positive\07b84707d206e660c42fcf83d5a5aacf.jpg
embeddings_train_data\footwear\anchor\8b1d3aa53fa77ae31390de10f7b6c99b.jpg,embeddings_train_data\footwear\positive\28d69f3a4ef46ed09460edebed556aab.jpg,embeddings_train_data\footwear\positive\c9892ff2500ac6ff6fd8c8311e6b4b0d.jpg
embeddings_train_data\footwear\anchor\97a6638a4948bb7d64ffd604f608a46f.jpg,embeddings_train_data\footwear\positive\8cc07dd6101bcc9e9e78196e98a9b025.jpg,embeddings_train_data\footwear\positive\8d5b6f2896b0e5e794a3a9ed152adea2.jpg
embeddings_train_data\footwear\anchor\899c03bb6ca9c4d907301ec518470a6d.jpg,embeddings_train_data\footwear\positive\74f7cb95ccd661ecbcb145e7892754b3.jpg,embeddings_train_data\footwear\positive\24aa025315af659ce3bc29f1b3fe268e.jpg
embeddings_train_data\footwear\anchor\27ae233fee74915ff92bdefc74026798.jpg,embeddings_train_data\footwear\positive\2a7c685eb2ca8a2b15e8e7d15fd3279a.jpg,embeddings_train_data\footwear\positive\9cd7557689193b9d68525aadcbb958a1.jpg
embeddings_train_data\footwear\anchor\7f862a7d3b0ee6ac156f6e88d5bfdb25.jpg,embeddings_train_data\footwear\positive\cd66f0416195ae1ac2f895f23bc95f69.jpg,embeddings_train_data\footwear\positive\1bf97d564cc13042bc03e9cf31bceb19.jpg
embeddings_train_data\footwear\anchor\91ca2205048197c1dcae077d121d39de.jpg,embeddings_train_data\footwear\positive\f5a414a219036d55afe29d01fd5bde07.jpg,embeddings_train_data\footwear\positive\a7e4399a4a7e5c2a3785cfe571851a7f.jpg
embeddings_train_data\footwear\anchor\e56c9142a9cda4569682c89f898d7b99.jpg,embeddings_train_data\footwear\positive\ee29b7437ebd6e241046e1ac23470e7a.jpg,embeddings_train_data\footwear\positive\9c73188039534594adfc1a53cb92fdf5.jpg
embeddings_train_data\footwear\anchor\943a76fa95a02d0db87fd5beac2d8d54.jpg,embeddings_train_data\footwear\positive\69eca72eab5f582ed33ffafcf5692a6a.jpg,embeddings_train_data\footwear\positive\995d99426a9ad3d5da54cd419e489c6e.jpg
embeddings_train_data\footwear\anchor\d219269d4ee8a9122a15d0d19b416551.jpg,embeddings_train_data\footwear\positive\f18b9f9695551fc226ee186768ba2ff7.jpg,embeddings_train_data\footwear\positive\092fa0d92633dfd4eb264deebd827926.jpg
embeddings_train_data\footwear\anchor\1084f4cb0dd9a6ac6e321cb158e283f7.jpg,embeddings_train_data\footwear\positive\672bae940ffbc7181ddd97e695312b3b.jpg,embeddings_train_data\footwear\positive\f7749719caa7f875882e783968974b15.jpg
embeddings_train_data\footwear\anchor\7737feb0454417f6965c16e6ab00e469.jpg,embeddings_train_data\footwear\positive\165a584a52d13f9f87799910d8d583f6.jpg,embeddings_train_data\footwear\positive\f18b9f9695551fc226ee186768ba2ff7.jpg
embeddings_train_data\footwear\anchor\9cc0d56891d91d076d7963ba97eb37f4.jpg,embeddings_train_data\footwear\positive\beb57186f53b49ac254705be81d926c0.jpg,embeddings_train_data\footwear\positive\7f79e6c0b1cecb20db6362260bc691e6.jpg
embeddings_train_data\footwear\anchor\9e7c9fd5a1f3867544acadd6e69c5494.jpg,embeddings_train_data\footwear\positive\1a6b9db9ea0b99329cedacf30813de6f.jpg,embeddings_train_data\footwear\positive\7e63daf9f7623dd805c1dd0f89bb35ab.jpg
embeddings_train_data\footwear\anchor\496a05970798c5139d7b2fa2dbfaaf88.jpg,embeddings_train_data\footwear\positive\9823b6a2f7023f1e6fa280af225e174e.jpg,embeddings_train_data\footwear\positive\e9409a672769c88d8b1a3fb225876f87.jpg
embeddings_train_data\footwear\anchor\6a6403f1d6e851606d14afd5b8179f30.jpg,embeddings_train_data\footwear\positive\3e35fe445e49a6c14d84f3c2c1d030d1.jpg,embeddings_train_data\footwear\positive\82cdcb20f0a09f0db0909f252eb373c4.jpg
embeddings_train_data\footwear\anchor\a85161cbc2aef20bf3b82aebf45c7b51.jpg,embeddings_train_data\footwear\positive\11dead72ba0642d6bd072b3ec1ffd72c.jpg,embeddings_train_data\footwear\positive\fe13e4a635b3a261e20f8fb7bb421846.jpg
embeddings_train_data\footwear\anchor\10f3f880b000a39a8af6e16b5a58910a.jpg,embeddings_train_data\footwear\positive\df9a328ac88d4bf8fb2322b102675223.jpg,embeddings_train_data\footwear\positive\fef334caaebdb803278d57e4ac549a29.jpg
embeddings_train_data\footwear\anchor\16b51733207a6202df1697bc1c1cd6b9.jpg,embeddings_train_data\footwear\positive\9834ee58e0924f394e6069400b940c28.jpg,embeddings_train_data\footwear\positive\326fe28675d86176c169f97d4e1cc373.jpg
embeddings_train_data\footwear\anchor\85e9781570ff129928767de8331deb55.jpg,embeddings_train_data\footwear\positive\cbb3843cdca6f28609cc2dc453e14914.jpg,embeddings_train_data\footwear\positive\166c8f20e249a97f67ca30e71badef7b.jpg
embeddings_train_data\footwear\anchor\b2c0f03626bda0cde1da02126da4b5de.jpg,embeddings_train_data\footwear\positive\fb7411320b21164d0e039f88a2510e4d.jpg,embeddings_train_data\footwear\positive\833c6e2dc770d058f2791cc5edddb5d5.jpg
embeddings_train_data\footwear\anchor\d391b4c8beb0c00eade5b913b0ca8d25.jpg,embeddings_train_data\footwear\positive\53bfc7b7d7ddfe94c5ad2ae919b62fc9.jpg,embeddings_train_data\footwear\positive\31ee9a936cc14af27165de8fb9ff980d.jpg
embeddings_train_data\footwear\anchor\14ce05cb40d9163911b097afd4511b6d.jpg,embeddings_train_data\footwear\positive\c4fb6560db542977eebe916761af9d61.jpg,embeddings_train_data\footwear\positive\e05d1f4ab8e9d043313b49e70abcfbdd.jpg
embeddings_train_data\footwear\anchor\b80d56c864cfd46e19023c2ae360b535.jpg,embeddings_train_data\footwear\positive\277a83a8cbffe58c002a7bc473b13879.jpg,embeddings_train_data\footwear\positive\5b5afcce93f4b0053b59f7dc32bde21f.jpg
embeddings_train_data\footwear\anchor\8118c6b41662d0c04bcd03f2dea210cc.jpg,embeddings_train_data\footwear\positive\07caf10790063b6489e26024d1c69069.jpg,embeddings_train_data\footwear\positive\903f2054fac2fd6af5d79eb41ce988d9.jpg
embeddings_train_data\footwear\anchor\abc31799ce056d9c66f2af5fc9e30b5b.jpg,embeddings_train_data\footwear\positive\f35a101e5b22b0af3044e65eae7a4715.jpg,embeddings_train_data\footwear\positive\74382c97aef565da5c0fd32d17c7c78b.jpg
embeddings_train_data\footwear\anchor\ffc4f1984b750125d765a6668ca71f40.jpg,embeddings_train_data\footwear\positive\330ed30552aba34ee966fa2f675f7d82.jpg,embeddings_train_data\footwear\positive\1274a94c42086cee117a63cb76da0476.jpg
embeddings_train_data\footwear\anchor\867d270265598f35a96844944d12fb0a.jpg,embeddings_train_data\footwear\positive\90e1877689f3408beac291bda8fcf33f.jpg,embeddings_train_data\footwear\positive\4402c317fb2acb73f1537f33e8c928c8.jpg
embeddings_train_data\footwear\anchor\df2e44fccd548a8a6ac1fdff5bbee958.jpg,embeddings_train_data\footwear\positive\1384f73e5bd88b20cb701bd60b50129b.jpg,embeddings_train_data\footwear\positive\e896a4c8d0110e25ffc2f3f420c763df.jpg
embeddings_train_data\footwear\anchor\ac268b69376e2a0cb45fcb18207184ce.jpg,embeddings_train_data\footwear\positive\97436beb79431118a0920800e15544f9.jpg,embeddings_train_data\footwear\positive\abf83e49e6a710245deacbb08db1ffb0.jpg
embeddings_train_data\footwear\anchor\732c6ea5bb6db131b239cdc9fa50f2cb.jpg,embeddings_train_data\footwear\positive\c1c1ee8fc268d2d090610ecf8a163564.jpg,embeddings_train_data\footwear\positive\14e95aaa91a9d517d8d2eb5a97e32eb9.jpg
embeddings_train_data\footwear\anchor\7ec320d3a36cff42b2e2ee1215548abf.jpg,embeddings_train_data\footwear\positive\a1b93b7af3ebb5b8886c1c39def57396.jpg,embeddings_train_data\footwear\positive\7a356ac53084cca8220053e17c38be7a.jpg
embeddings_train_data\footwear\anchor\e6e036d5868b225f1573a67ae577a633.jpg,embeddings_train_data\footwear\positive\e6908b53b491e6f9bea0f1fadf8f0743.jpg,embeddings_train_data\footwear\positive\9b02c5e166a4675bce60b08ea69a5855.jpg
embeddings_train_data\footwear\anchor\990a3ba0df06703afe20a6c0c10fb86e.jpg,embeddings_train_data\footwear\positive\8baf217f7eceba16fd9198a6594ad616.jpg,embeddings_train_data\footwear\positive\c53a1fbf037490f5312a12346c146b0e.jpg
embeddings_train_data\footwear\anchor\53bc859a41392e726505a00e6d2ae061.jpg,embeddings_train_data\footwear\positive\fed44ffe744f09016edd4695046c8c69.jpg,embeddings_train_data\footwear\positive\1455dfbb0474d2c6f62a2cfb8cd9f901.jpg
embeddings_train_data\footwear\anchor\787af5da58d96ce41dd344efeada0cef.jpg,embeddings_train_data\footwear\positive\2853da130d0946acdfde93495d6bdeba.jpg,embeddings_train_data\footwear\positive\382dec872cce4c08d0b2655c5e8c4c28.jpg
embeddings_train_data\footwear\anchor\e2d4916ec4c216a0d5198ef421ddde96.jpg,embeddings_train_data\footwear\positive\09765b0808d4bea32c40885b8d8b5a70.jpg,embeddings_train_data\footwear\positive\64d6f0ac390fc5fb42eba2a2de268bce.jpg
embeddings_train_data\footwear\anchor\96e8e34b7a65ff0c2f57f8703e832eae.jpg,embeddings_train_data\footwear\positive\a1002b10d6807142121a3526826833f0.jpg,embeddings_train_data\footwear\positive\81f662e5c2a7ec08b54ff57d7c131e9e.jpg
embeddings_train_data\footwear\anchor\a6ce11edd5516318e8cfd139a272dfec.jpg,embeddings_train_data\footwear\positive\d9977ab3afa4d02cb5c0050bd8bc1b8c.jpg,embeddings_train_data\footwear\positive\b49426c03a61343a25d47deff266056e.jpg
embeddings_train_data\footwear\anchor\24f02a968baebb563408e13a045df576.jpg,embeddings_train_data\footwear\positive\4a28f9029ad4b5fad62d5a9881b7fe79.jpg,embeddings_train_data\footwear\positive\166c8f20e249a97f67ca30e71badef7b.jpg
embeddings_train_data\footwear\anchor\f5301312166ccc73e79cc8af226e49c7.jpg,embeddings_train_data\footwear\positive\7a5860ee5c2bba4752d0c559801b0ba6.jpg,embeddings_train_data\footwear\positive\d151dacef1841b5bd8bca33965bb0ff9.jpg
embeddings_train_data\footwear\anchor\fab2ee28889b5ea6451e852a72e2908f.jpg,embeddings_train_data\footwear\positive\ae1da5edf7543ac9dd1c9acccec1ab30.jpg,embeddings_train_data\footwear\positive\1619017a2d5eaa44a8a717762d249ac0.jpg
embeddings_train_data\footwear\anchor\99bf95b3fb34ca406a2e2b94a9e59bb3.jpg,embeddings_train_data\footwear\positive\81f662e5c2a7ec08b54ff57d7c131e9e.jpg,embeddings_train_data\footwear\positive\b8813c5d860337b7fa052a978e708bd0.jpg
embeddings_train_data\footwear\anchor\9629eb783f9e7d2dfa6c198c4a75aabf.jpg,embeddings_train_data\footwear\positive\e34d6479f4eb15fe2ad26762c34ea646.jpg,embeddings_train_data\footwear\positive\274fad6330f65acae5fd202613b66115.jpg
embeddings_train_data\footwear\anchor\4183d6ca3a64ca02abd8755a0791c459.jpg,embeddings_train_data\footwear\positive\f2df6ae959959cc2ae1a84f9f0410b8e.jpg,embeddings_train_data\footwear\positive\44928f5af685265006da372a7ba54f5a.jpg
embeddings_train_data\footwear\anchor\f7ef0f62e7e20ba8dbb0c9bf8863dfd6.jpg,embeddings_train_data\footwear\positive\1eead9a24c63253e082d2e90528d7727.jpg,embeddings_train_data\footwear\positive\e6fe1f9ae927c5f313e9372669a1ae33.jpg
embeddings_train_data\footwear\anchor\947c35de79baf92c4f3c438e8f0ab35a.jpg,embeddings_train_data\footwear\positive\c0c744f45c5d8a088626b50789c03fee.jpg,embeddings_train_data\footwear\positive\b75a2420ed0b8c6c2b6e84067ae54cf8.jpg
embeddings_train_data\footwear\anchor\05631098aeca1e506bc9b37d1cc02c64.jpg,embeddings_train_data\footwear\positive\49a43cdd124b85a7c1d06a62cf6191c3.jpg,embeddings_train_data\footwear\positive\059bf238c4dbaf7410aad741e255ed76.jpg
embeddings_train_data\footwear\anchor\35055f29985a0748830495564f0d3362.jpg,embeddings_train_data\footwear\positive\12ab1dd00423d70232888cb08beaa044.jpg,embeddings_train_data\footwear\positive\fe19496d0e9818ebb36a6aa283166a71.jpg
embeddings_train_data\footwear\anchor\d6d721b903b3de01cc237c86a5f1f53a.jpg,embeddings_train_data\footwear\positive\e05edb308f53aeac30a6b1730c7a6ee9.jpg,embeddings_train_data\footwear\positive\480099b387ba453d8568098c017d1006.jpg
embeddings_train_data\footwear\anchor\547be35aa5af38c92fe959bcbb2800a7.jpg,embeddings_train_data\footwear\positive\978e9822361bf84198d991d49ce90c13.jpg,embeddings_train_data\footwear\positive\0fa597d270b76e9115dbcb5e291b6318.jpg
embeddings_train_data\footwear\anchor\1769cba5feb7596a1b4dc3a527d236c4.jpg,embeddings_train_data\footwear\positive\d3df6c6565046a3c067c36ed12db19bf.jpg,embeddings_train_data\footwear\positive\ffe9c7673f5812caeced0b5cb0e5f806.jpg
embeddings_train_data\footwear\anchor\81520cff0d2bf93f491f4c75b06796f8.jpg,embeddings_train_data\footwear\positive\1b19c57ce2bbbe18ec44962e7686f37d.jpg,embeddings_train_data\footwear\positive\7eb435fcdee652715770f3696604789c.jpg
embeddings_train_data\footwear\anchor\b001910d03891f719a6b619143fc0b38.jpg,embeddings_train_data\footwear\positive\393d92d1a9bbd05d200df67a9efabc48.jpg,embeddings_train_data\footwear\positive\dabb6ca6d54e8b139f540693ce189794.jpg
embeddings_train_data\footwear\anchor\5adb71fded94bbaa18dc5c52647718df.jpg,embeddings_train_data\footwear\positive\285a08806baa955b14ebb62a78fc5359.jpg,embeddings_train_data\footwear\positive\7bd7bee0331d77ce3cb47995b6a9c0ec.jpg
embeddings_train_data\footwear\anchor\2c8ed273c2ca65d016fe0ddf13a44542.jpg,embeddings_train_data\footwear\positive\54d60a7e2cf09b7cced0761b73769907.jpg,embeddings_train_data\footwear\positive\86d9c8c3d9dc0be1fbd3eb4684a04633.jpg
embeddings_train_data\footwear\anchor\36976117127efd720559c667b812ce1f.jpg,embeddings_train_data\footwear\positive\a1111511cb5b196b50555946f879b8ce.jpg,embeddings_train_data\footwear\positive\0a3c68506a11803fad6d70ccdb0e9440.jpg
embeddings_train_data\footwear\anchor\412744890d3f2a3782246d183912d317.jpg,embeddings_train_data\footwear\positive\b730ff553fbf71a466052400129805ff.jpg,embeddings_train_data\footwear\positive\36900595ded8a8a23bc212a76c443da8.jpg
embeddings_train_data\footwear\anchor\1a8902a8af764a0649b2ce60262f708e.jpg,embeddings_train_data\footwear\positive\27c963af5fe0705d75392139971324ef.jpg,embeddings_train_data\footwear\positive\2df7c09ab401a5e291f8b572c3d4a55e.jpg
embeddings_train_data\footwear\anchor\284d07564ab57b0725b1cc8c1c1a6aee.jpg,embeddings_train_data\footwear\positive\8d5b6f2896b0e5e794a3a9ed152adea2.jpg,embeddings_train_data\footwear\positive\fa282b0a908a4ffe615e25592228ea7a.jpg
embeddings_train_data\footwear\anchor\1a6b758716a3461b289ca904b237e84b.jpg,embeddings_train_data\footwear\positive\6b377db8311a024985b6a802f017b035.jpg,embeddings_train_data\footwear\positive\6165838af2e9b01e29f02550d0043b22.jpg
embeddings_train_data\footwear\anchor\a4a3ed8ec5d6d71e09f6ec15fe2ce3a9.jpg,embeddings_train_data\footwear\positive\3ce67de8b01b1e8c21dc494bd17f806b.jpg,embeddings_train_data\footwear\positive\5e36018f2e46428277374b4ea3a6f1c8.jpg
embeddings_train_data\footwear\anchor\31e730967f8386bf410083d1fa1bbec2.jpg,embeddings_train_data\footwear\positive\91f9f73f276b78b6b70ee7744c517c38.jpg,embeddings_train_data\footwear\positive\8377d9dfa1ebffb66ccd861fd7877f0c.jpg
embeddings_train_data\footwear\anchor\23c5c27ce5db81f480e75d2cc342bae2.jpg,embeddings_train_data\footwear\positive\59cc4fcd91716c65aa788b2daddf601d.jpg,embeddings_train_data\footwear\positive\eaee136c4263c07dad8f4d1dac75ab81.jpg
embeddings_train_data\footwear\anchor\ac929e35b548fafa78ea034fd448f799.jpg,embeddings_train_data\footwear\positive\456d68a82315aa511a69d6786603720f.jpg,embeddings_train_data\footwear\positive\f415adc0f74d54a89b2cdc4318454d53.jpg
embeddings_train_data\footwear\anchor\20e151a9f20c0debd877a9d868d8cb36.jpg,embeddings_train_data\footwear\positive\3d13b1bc8ea179fff56e811518bffce6.jpg,embeddings_train_data\footwear\positive\5c6aa361a045fd85125ef81219000481.jpg
embeddings_train_data\footwear\anchor\2217b2b828d07ce700f1d254160d05a3.jpg,embeddings_train_data\footwear\positive\231a2a18f98338b4e5ea393b6e38f8b1.jpg,embeddings_train_data\footwear\positive\7d55358cb91806c11178257ce212ed7d.jpg
embeddings_train_data\footwear\anchor\2cc187deacb67a49d23054828f539551.jpg,embeddings_train_data\footwear\positive\ef9bbb798911ed8322fb3c9f588b2a8e.jpg,embeddings_train_data\footwear\positive\d1e612fca531edba0cb1c880b71bcebc.jpg
embeddings_train_data\footwear\anchor\889a435fde2340aa5d30562efd5fc81e.jpg,embeddings_train_data\footwear\positive\fb7411320b21164d0e039f88a2510e4d.jpg,embeddings_train_data\footwear\positive\1935553c67d2b71df060ee1922887739.jpg
embeddings_train_data\footwear\anchor\8df98d99e6a0117a62385de77261b61f.jpg,embeddings_train_data\footwear\positive\bb78dadb8cf40545665efe7e04550677.jpg,embeddings_train_data\footwear\positive\3b18ef40ed4cfb9bf33f07e6802f6fbd.jpg
embeddings_train_data\footwear\anchor\16e5204ae74684587fe11a2b85f0c132.jpg,embeddings_train_data\footwear\positive\921908bc9843c0f69caafa48216071ea.jpg,embeddings_train_data\footwear\positive\dae350db690a04670d7f2e70425f84a5.jpg
embeddings_train_data\footwear\anchor\10f728dd990d1d083982b1643e10fb19.jpg,embeddings_train_data\footwear\positive\86d99cd55d1b296beb76896f5953e9d7.jpg,embeddings_train_data\footwear\positive\e5b8fd4f6d0c11ed1643d6cd7a79d08b.jpg
embeddings_train_data\footwear\anchor\eb99d37a93e1bbc02b1c5f95d0530081.jpg,embeddings_train_data\footwear\positive\4f147e882d46bc9b193c1243a2e60e36.jpg,embeddings_train_data\footwear\positive\5ba41f4649dc7bd27477f24884f1eda3.jpg
embeddings_train_data\footwear\anchor\dbb2afc4a0ccaea540de13fa4a14abdb.jpg,embeddings_train_data\footwear\positive\a136f72150f0a246ed12ee40c98aaa4c.jpg,embeddings_train_data\footwear\positive\53144a4d8563803a159a136b4f79dc85.jpg
embeddings_train_data\footwear\anchor\084a7467f63a2081aa6906b9709fdb3e.jpg,embeddings_train_data\footwear\positive\1f1692946a87fcc7b821b95e6da32eac.jpg,embeddings_train_data\footwear\positive\db3a714e6453516de3160134c0c56d90.jpg
embeddings_train_data\footwear\anchor\d774c598b0ea92e2fca53b4b8dd5fea1.jpg,embeddings_train_data\footwear\positive\8785051d34a9a65ba4b583c3e097460f.jpg,embeddings_train_data\footwear\positive\2181d11ff28fa798311a5938854c8116.jpg
embeddings_train_data\footwear\anchor\fbab869733cae6cc65086e791742c14d.jpg,embeddings_train_data\footwear\positive\b327238fd32cc515db96cdc7133f15fb.jpg,embeddings_train_data\footwear\positive\cfd76ad4f33b9954475400ebc7597339.jpg
embeddings_train_data\footwear\anchor\ef11d577aaae35c332a66ddddf0a2133.jpg,embeddings_train_data\footwear\positive\d173903927b2e6280056301ecd02e235.jpg,embeddings_train_data\footwear\positive\f81c313b50b25255b8816cc672c9b19f.jpg
embeddings_train_data\footwear\anchor\1df90780fdd3c3bdb40810a88caf8ba0.jpg,embeddings_train_data\footwear\positive\66feee43fc6c28c9829cdf70a45a1960.jpg,embeddings_train_data\footwear\positive\09deb9c6343b3ed043a07bd0c4fe77c4.jpg
embeddings_train_data\footwear\anchor\7600ea1ad9b321d10133cf4a3aa69e5e.jpg,embeddings_train_data\footwear\positive\aca1c9ecb5e8a2182b1a6a6db42c97c6.jpg,embeddings_train_data\footwear\positive\633c50666a799b4fb489a539108e5e1a.jpg
embeddings_train_data\footwear\anchor\f6bfea468b0e6cb73236d993c5bb38ec.jpg,embeddings_train_data\footwear\positive\86d99cd55d1b296beb76896f5953e9d7.jpg,embeddings_train_data\footwear\positive\163f6fffdc0856b23cf88e63404a032d.jpg
embeddings_train_data\footwear\anchor\7c7116367fdac04778c30386bb8387ed.jpg,embeddings_train_data\footwear\positive\a0848607ed1913af5a19077f7b5e03aa.jpg,embeddings_train_data\footwear\positive\912d76a6b6a61c72eda30204e9386a17.jpg
embeddings_train_data\footwear\anchor\7285998b93177269cd27b87ff7c45e0a.jpg,embeddings_train_data\footwear\positive\e4227c6d7845c490468d23189fab0475.jpg,embeddings_train_data\footwear\positive\d0c3ff2ee941c654582c14cf086d9512.jpg
embeddings_train_data\footwear\anchor\3bb11024a3b36f9e66ea6cbc014dd771.jpg,embeddings_train_data\footwear\positive\629a6a9fe0f66ccc5d96d839adacb2ba.jpg,embeddings_train_data\footwear\positive\f248ec37356d452ed43cf7451220e6f7.jpg
embeddings_train_data\footwear\anchor\3f113d7875127436485dda9ee66def0f.jpg,embeddings_train_data\footwear\positive\31443e3434b56ba486ccf126d9b3918f.jpg,embeddings_train_data\footwear\positive\1454edf5dcb4e53e7a084f3472863fe3.jpg
embeddings_train_data\footwear\anchor\2d2a5c21247d82810a55eb3690e7a248.jpg,embeddings_train_data\footwear\positive\87857a0bd9b9fd55fe918f0e5015544f.jpg,embeddings_train_data\footwear\positive\1e093ea71964a8fb51e0a066a87df795.jpg
embeddings_train_data\footwear\anchor\d2663a8e5ffb25398cebf6a58bb6976b.jpg,embeddings_train_data\footwear\positive\562e2bca6427bdad0e1c6566c3e72186.jpg,embeddings_train_data\footwear\positive\01a56ed94af0866b327426d0144658ba.jpg
embeddings_train_data\footwear\anchor\69090d5ee217c6229be91e49135f6cb1.jpg,embeddings_train_data\footwear\positive\6f1a28034b772e9beda80790df198b48.jpg,embeddings_train_data\footwear\positive\ff1c645e2579d5326bda0666340935e0.jpg
