anchor,positive,negative
embeddings_train_data\bottomwear\anchor\6bba4f974823d53f727eaab68f07185f.jpg,embeddings_train_data\bottomwear\positive\e45da57b059cf6499d3302d3499f8526.jpg,embeddings_train_data\bottomwear\positive\a9ea4d06d1a4a79bea89656365e23718.jpg
embeddings_train_data\bottomwear\anchor\6f7ca682f2bc192915c5d823ac4aa2bb.jpg,embeddings_train_data\bottomwear\positive\c0f9ebe68d475110cce58e4090a7b265.jpg,embeddings_train_data\bottomwear\positive\5c6a9cfc4ae14bd6455c2967840e1bb3.jpg
embeddings_train_data\bottomwear\anchor\e8c0b0533175bd748c16711c2a6369f4.jpg,embeddings_train_data\bottomwear\positive\2b1b5ab1bcfd945953f162f7d82c02ee.jpg,embeddings_train_data\bottomwear\positive\a0af7158317ec78afdd92e694079151a.jpg
embeddings_train_data\bottomwear\anchor\e9613e619f3ff93753fd7c036c079d1b.jpg,embeddings_train_data\bottomwear\positive\a94a64a1e57f8ea1f9bc0eec60187d81.jpg,embeddings_train_data\bottomwear\positive\3dc7cde623109106630a2cde0eb757ec.jpg
embeddings_train_data\bottomwear\anchor\993d597105e818082c3cdfe146a65fcf.jpg,embeddings_train_data\bottomwear\positive\72070d6e2f9e79d29020a363610e5a40.jpg,embeddings_train_data\bottomwear\positive\2e1761814562f62b3aae37fbd3687f74.jpg
embeddings_train_data\bottomwear\anchor\36e7c7b465887550d04d25394e0a5215.jpg,embeddings_train_data\bottomwear\positive\a9d9f2744072c4acbc10c89c776a9e60.jpg,embeddings_train_data\bottomwear\positive\daf577a0b6a757b378a804a458f0ba86.jpg
embeddings_train_data\bottomwear\anchor\d7da6b3ed0bd9bf88c1a291529499d97.jpg,embeddings_train_data\bottomwear\positive\ed470c48c2f9cb8b51f09a4b568419c0.jpg,embeddings_train_data\bottomwear\positive\93aeb08b67883976a2141e635fd71869.jpg
embeddings_train_data\bottomwear\anchor\160e998f919a7f8dc7d55e0171c9db23.jpg,embeddings_train_data\bottomwear\positive\4bad68eec6bcdab0c276073b31b73769.jpg,embeddings_train_data\bottomwear\positive\d825888c639c7227313b56cca1047f6f.jpg
embeddings_train_data\bottomwear\anchor\4c20406c807f269c1e81d2f9b78950e7.jpg,embeddings_train_data\bottomwear\positive\2e63e153dae17e6cbeddba60a636e14e.jpg,embeddings_train_data\bottomwear\positive\0e72251528db036525494f2429f1ed97.jpg
embeddings_train_data\bottomwear\anchor\3114c34a9c6022435017a16433928e5b.jpg,embeddings_train_data\bottomwear\positive\116c4b498d8cb8a943f963a460c49e9d.jpg,embeddings_train_data\bottomwear\positive\199cf5791975075221b9987b23364910.jpg
embeddings_train_data\bottomwear\anchor\85bad04c8f67dc2246c7214815b38404.jpg,embeddings_train_data\bottomwear\positive\209ea418cc6ea18618f730a5832ea541.jpg,embeddings_train_data\bottomwear\positive\0404e04d5465905623916a433a4b8e77.jpg
embeddings_train_data\bottomwear\anchor\39fed014fa13c3130221c7da7674677f.jpg,embeddings_train_data\bottomwear\positive\7bc5abad6dfd034797b9f37be47b2817.jpg,embeddings_train_data\bottomwear\positive\e184d8880e6345c5675e24e1bb3d4a74.jpg
embeddings_train_data\bottomwear\anchor\dcbd483522dd9014c8a46c5443cdce3c.jpg,embeddings_train_data\bottomwear\positive\ddf528dc37284f1e913ce54477269abd.jpg,embeddings_train_data\bottomwear\positive\c0ac5b2593a78a70557dc887786e4057.jpg
embeddings_train_data\bottomwear\anchor\bf8301c69a03db6c81aa295ccb1c800c.jpg,embeddings_train_data\bottomwear\positive\a4b3ccc616e73d062b34b4b555f4d605.jpg,embeddings_train_data\bottomwear\positive\787ca421f8a9bd893934c1a007aab943.jpg
embeddings_train_data\bottomwear\anchor\59f57e9c7ad436779748644d424334d6.jpg,embeddings_train_data\bottomwear\positive\99a8224aa871b73b5b741b09244f80f7.jpg,embeddings_train_data\bottomwear\positive\9346d8e6fcb854c784f5eaa2c3dbcc1b.jpg
embeddings_train_data\bottomwear\anchor\3545bcedf42432cb4d2ed5a7dfcbed43.jpg,embeddings_train_data\bottomwear\positive\2319965bed46251501517ac9a4612b63.jpg,embeddings_train_data\bottomwear\positive\d157e995d8561961e4c019bbfcaebb15.jpg
embeddings_train_data\bottomwear\anchor\0c8718ad151c3491392dcf20d368735a.jpg,embeddings_train_data\bottomwear\positive\d2d0f495457bfd8debcfda72eac320dc.jpg,embeddings_train_data\bottomwear\positive\d97f9b42a7e6f20ad433e84372071575.jpg
embeddings_train_data\bottomwear\anchor\2303dbc959e47f7a036ab55d6c3dbd4f.jpg,embeddings_train_data\bottomwear\positive\421fe6b8de382b425eb6ebf9dc8392c4.jpg,embeddings_train_data\bottomwear\positive\1234b20148e5f12eb19edb0413a87a21.jpg
embeddings_train_data\bottomwear\anchor\f7e6a0f3069adfdb2ba178c185404870.jpg,embeddings_train_data\bottomwear\positive\bbbe381003f6bb07352631bf3fa59dcc.jpg,embeddings_train_data\bottomwear\positive\4dfa5fd9492f1b9f8b54bffe295b53bb.jpg
embeddings_train_data\bottomwear\anchor\6a54da9e7bb9aacb07571f13b615dc49.jpg,embeddings_train_data\bottomwear\positive\45a9501f7ac62f9ac1718db15dd12a6d.jpg,embeddings_train_data\bottomwear\positive\749c8c13863bd879073b71c4472b497b.jpg
embeddings_train_data\bottomwear\anchor\768a93c7a1b1b675dab176edc6a31b56.jpg,embeddings_train_data\bottomwear\positive\a33da66a39ea7fa7f2de143d71a800b5.jpg,embeddings_train_data\bottomwear\positive\b9926e609e04162a0056c68e8d8714a0.jpg
embeddings_train_data\bottomwear\anchor\d21eafe44f65a43397e26214eb3b0409.jpg,embeddings_train_data\bottomwear\positive\e680c8cecb511fb61e0215ac2a77b1a2.jpg,embeddings_train_data\bottomwear\positive\52bc80ddfe775a5767f689dd8865aebc.jpg
embeddings_train_data\bottomwear\anchor\c0e0f90a48533c44ccfcb3dae2590fe8.jpg,embeddings_train_data\bottomwear\positive\0d32702109fcff92031f937bd42ce0c7.jpg,embeddings_train_data\bottomwear\positive\69adc9be36fa44217a782643c987b94f.jpg
embeddings_train_data\bottomwear\anchor\1b0be706fdcd8024ceea28046d7fea57.jpg,embeddings_train_data\bottomwear\positive\43a2ca293b968796318303bf62bb0235.jpg,embeddings_train_data\bottomwear\positive\550d184536063e175b3e135ca6c88d71.jpg
embeddings_train_data\bottomwear\anchor\5f4870f08aea65be36607c79507c4d3b.jpg,embeddings_train_data\bottomwear\positive\23a82bc6ec32e824d06a700e18e1de2f.jpg,embeddings_train_data\bottomwear\positive\4ca15738c64900c0f795c0902507cef2.jpg
embeddings_train_data\bottomwear\anchor\17f1399bb128a66bc5894cf4a126bcf9.jpg,embeddings_train_data\bottomwear\positive\77eacc8742d07ba1a1587de7b69e5b70.jpg,embeddings_train_data\bottomwear\positive\0cef85bb6c176e94abaa9e387f1dc19d.jpg
embeddings_train_data\bottomwear\anchor\97c77ed5c1ecb9c9d3f4d51a749e34d8.jpg,embeddings_train_data\bottomwear\positive\63746ee42df5f0794233e0e5ead67dcf.jpg,embeddings_train_data\bottomwear\positive\5b4212e5301202d39b397ec555831706.jpg
embeddings_train_data\bottomwear\anchor\0fa5f268f84ef0d19508fd0eb8295d33.jpg,embeddings_train_data\bottomwear\positive\b2b71e2274a93ed02862e45948fb269f.jpg,embeddings_train_data\bottomwear\positive\4bad68eec6bcdab0c276073b31b73769.jpg
embeddings_train_data\bottomwear\anchor\ae1d6ada5e74439622993e1bd539d7ae.jpg,embeddings_train_data\bottomwear\positive\de513b6a5ca53ae6a19aa9ff1fc33688.jpg,embeddings_train_data\bottomwear\positive\d255762a66d50ef30254d1bdd7caf88b.jpg
embeddings_train_data\bottomwear\anchor\59533c72d04af85a00180a576f5cee82.jpg,embeddings_train_data\bottomwear\positive\6764d0b59466ac12933a2ee2b4688881.jpg,embeddings_train_data\bottomwear\positive\28a398cf3fb67372e4705bff3e6de409.jpg
embeddings_train_data\bottomwear\anchor\b7f99e490991c9bfd186b2e801030b4d.jpg,embeddings_train_data\bottomwear\positive\421bb8974b0176a3a89f37314ef6c5c3.jpg,embeddings_train_data\bottomwear\positive\f571496be00c22df2086f764591cf423.jpg
embeddings_train_data\bottomwear\anchor\29fa5e7308f234ddd57d6a5a1dcb0002.jpg,embeddings_train_data\bottomwear\positive\d849402f4d109db72f67cd59b08f58c9.jpg,embeddings_train_data\bottomwear\positive\d143fb3c135f0bb281e5eb762f58be4b.jpg
embeddings_train_data\bottomwear\anchor\3e044ac49be38eadec49f39c8497b913.jpg,embeddings_train_data\bottomwear\positive\ba25cf7c451960d31cf09933b8002c2e.jpg,embeddings_train_data\bottomwear\positive\fd679f6c20818007e564b97cce7c179c.jpg
embeddings_train_data\bottomwear\anchor\2726fac20ba9950645978e30ec27565c.jpg,embeddings_train_data\bottomwear\positive\3bbe4a37b2967ccb90c4cd42c9718c10.jpg,embeddings_train_data\bottomwear\positive\7fc44a6301c0f057b208ffe0ccfeb366.jpg
embeddings_train_data\bottomwear\anchor\8a45d3c4d0a5b923b55270a733cd31bf.jpg,embeddings_train_data\bottomwear\positive\1ef753e5d84801fa4d4a384387d0945a.jpg,embeddings_train_data\bottomwear\positive\1fece12d14c1c58aeb377718ec958137.jpg
embeddings_train_data\bottomwear\anchor\3b480daa71a7816d88898647d66819db.jpg,embeddings_train_data\bottomwear\positive\aa6780a19882f9e8a716942773fbc4d0.jpg,embeddings_train_data\bottomwear\positive\4118f47dd6c9a12907083c0381aa80a1.jpg
embeddings_train_data\bottomwear\anchor\7b32fd12c28828a6d5bf2fc8fb44555a.jpg,embeddings_train_data\bottomwear\positive\74fcc6c53f1407fe4cf0abed3fca2101.jpg,embeddings_train_data\bottomwear\positive\9a0659baa45378ceaa1b881b881762d4.jpg
embeddings_train_data\bottomwear\anchor\5b1dd9c26d80152b5e71641f96bac7f1.jpg,embeddings_train_data\bottomwear\positive\b06aede2b0842e372f2552480bb7c49d.jpg,embeddings_train_data\bottomwear\positive\681b7765ef2f17c447b8645ac3892a67.jpg
embeddings_train_data\bottomwear\anchor\be3ddab304513d5042e01b7aa46f686a.jpg,embeddings_train_data\bottomwear\positive\968bbfda99065d4299460a1e47bf2c2c.jpg,embeddings_train_data\bottomwear\positive\9fd407550641e1efd3616f7a654c5650.jpg
embeddings_train_data\bottomwear\anchor\4cf533c8f7e72bc58493d24e12f7c904.jpg,embeddings_train_data\bottomwear\positive\085d65d2a5d947177d2241f1065f8e63.jpg,embeddings_train_data\bottomwear\positive\959d6e485cf26211d3a25c8f592ccdd3.jpg
embeddings_train_data\bottomwear\anchor\e72bc1049de6f52a8d8c973e7e7a44f3.jpg,embeddings_train_data\bottomwear\positive\bfcec9739311c64d8d0161e71937e16d.jpg,embeddings_train_data\bottomwear\positive\dc343d5480bc40897600dd384bfb88a7.jpg
embeddings_train_data\bottomwear\anchor\200e31d121f0de4e4e281a25327d7375.jpg,embeddings_train_data\bottomwear\positive\d79a82a040f57562bcdaac744f2b9ee7.jpg,embeddings_train_data\bottomwear\positive\e0cbe516999f98e95f576e2059a419ad.jpg
embeddings_train_data\bottomwear\anchor\42badcf662388d3e2dbd20f6740f9546.jpg,embeddings_train_data\bottomwear\positive\7a7c7445eb1ada21fe6badf5e131e72f.jpg,embeddings_train_data\bottomwear\positive\9ab597e08e8a322e8f114617f81b17ee.jpg
embeddings_train_data\bottomwear\anchor\85384703372b91b2f8d671097ecdc11a.jpg,embeddings_train_data\bottomwear\positive\089e39c0cfced0b475588971fa712c89.jpg,embeddings_train_data\bottomwear\positive\3abf4177b0dc50e9984bf896dc87b7e0.jpg
embeddings_train_data\bottomwear\anchor\3ef5c7e7b3368abe6449a72f0a5435a6.jpg,embeddings_train_data\bottomwear\positive\82e7a26ba6059dff10f46e5470af9137.jpg,embeddings_train_data\bottomwear\positive\f980c9dcaa7c9d1806be3f1a2e4698d4.jpg
embeddings_train_data\bottomwear\anchor\f6703f509ab6fa34b21377d6ab0607bf.jpg,embeddings_train_data\bottomwear\positive\a05602ab0120f8d08aa43ce5ac3f7849.jpg,embeddings_train_data\bottomwear\positive\adf6d7e5848e70c9c5576d8e08752ecd.jpg
embeddings_train_data\bottomwear\anchor\98ca3d430b85ed474a261f130b7c45ac.jpg,embeddings_train_data\bottomwear\positive\82e7a26ba6059dff10f46e5470af9137.jpg,embeddings_train_data\bottomwear\positive\d13db56e2f5281e174cfa15983c081d3.jpg
embeddings_train_data\bottomwear\anchor\48afba3a34a1176c1794f01047812228.jpg,embeddings_train_data\bottomwear\positive\808150e10d9da61c6f6dc2b70cdaed3c.jpg,embeddings_train_data\bottomwear\positive\cae9ce130d65f527ab3c98fa2776e926.jpg
embeddings_train_data\bottomwear\anchor\e3ce79090b8cffc9c573e91d00b2b56c.jpg,embeddings_train_data\bottomwear\positive\7bc163d5e484fde8ab212736c6bc3e4f.jpg,embeddings_train_data\bottomwear\positive\35b25f0ae68e37212f29b678c9433d6b.jpg
embeddings_train_data\bottomwear\anchor\7da980790fc4478306176d29f19d1a30.jpg,embeddings_train_data\bottomwear\positive\798c745ca8a9e3729e6e6e9089129105.jpg,embeddings_train_data\bottomwear\positive\e162b9f23c7ed6514e0923a397502431.jpg
embeddings_train_data\bottomwear\anchor\4cadb3f2a1f85c22e5ec168ba9d12e09.jpg,embeddings_train_data\bottomwear\positive\8e7deb2e7bde4a84895199d19545659d.jpg,embeddings_train_data\bottomwear\positive\ad30e5970cff0aeed8f919d4fdecd5b9.jpg
embeddings_train_data\bottomwear\anchor\7a6a85f7f82e40e015c0f2dd2364c0a3.jpg,embeddings_train_data\bottomwear\positive\da54f2e6f66b041e68c820018887bdff.jpg,embeddings_train_data\bottomwear\positive\100fc651c58c105fdb742a4ef01e0ffd.jpg
embeddings_train_data\bottomwear\anchor\6cc29627993904f68f97d2fe97d82f2b.jpg,embeddings_train_data\bottomwear\positive\fdd2d0aa1a1b06391821be1f44815093.jpg,embeddings_train_data\bottomwear\positive\e680c8cecb511fb61e0215ac2a77b1a2.jpg
embeddings_train_data\bottomwear\anchor\afa6a17e0429be26e489e04e549b8a47.jpg,embeddings_train_data\bottomwear\positive\49e488ae67b22517f79d321158e4585a.jpg,embeddings_train_data\bottomwear\positive\97c0d052ffa835b3fad28759f04f306c.jpg
embeddings_train_data\bottomwear\anchor\8a997ee1490732f504aad0be37c68ba7.jpg,embeddings_train_data\bottomwear\positive\6ba50e6f87154e991355134d6cab535b.jpg,embeddings_train_data\bottomwear\positive\4d3b20cd351bfc5a1affcf5ca8ff0a03.jpg
embeddings_train_data\bottomwear\anchor\8b7c03e7d1ff0c1f2d5818112ad66a96.jpg,embeddings_train_data\bottomwear\positive\a1e3bb5706cae4ea986e3500cd48d0e6.jpg,embeddings_train_data\bottomwear\positive\11577a2ed35e165929600b84995c7abf.jpg
embeddings_train_data\bottomwear\anchor\1bd9d74b09356227c8806d7ac868d47c.jpg,embeddings_train_data\bottomwear\positive\837fedac765d15bf56b9181a4a5e44a2.jpg,embeddings_train_data\bottomwear\positive\854b1a5a7ce8276ba2d81ba3c34cf243.jpg
embeddings_train_data\bottomwear\anchor\5fc68e01783edfbdd1dd2fcfe6e8ce8c.jpg,embeddings_train_data\bottomwear\positive\cb01edab0a4a5681fa7366c691ba1d40.jpg,embeddings_train_data\bottomwear\positive\e7855737573aafa6642ab7740844c166.jpg
embeddings_train_data\bottomwear\anchor\f63b688654c537e4f09c1cb90b4b409f.jpg,embeddings_train_data\bottomwear\positive\6e2b2ed291dec7e2dfa692b9ab5fafd8.jpg,embeddings_train_data\bottomwear\positive\0ad887e97854f221c6653ecba761ef06.jpg
embeddings_train_data\bottomwear\anchor\2285011dfb7a2fb9f60ce1d2ce01d195.jpg,embeddings_train_data\bottomwear\positive\a0fb200fc8fd4802f7334f9c948a609b.jpg,embeddings_train_data\bottomwear\positive\21aa9d24aa7bb2ddcf666f5bb8245ccf.jpg
embeddings_train_data\bottomwear\anchor\63dcaf508898edc7316fa46ed9107765.jpg,embeddings_train_data\bottomwear\positive\37cecdaa30784799d36a959d50d4da02.jpg,embeddings_train_data\bottomwear\positive\14e997c8682b07d87673e81033d043ed.jpg
embeddings_train_data\bottomwear\anchor\83156e06f75e99147e0aca2dc96d4090.jpg,embeddings_train_data\bottomwear\positive\86ade0d99133ed35656fbcfa35d54b38.jpg,embeddings_train_data\bottomwear\positive\1a4dde329a85df3666680e5f832c6c63.jpg
embeddings_train_data\bottomwear\anchor\11564795fdd2bf92fefcf0d17af961d8.jpg,embeddings_train_data\bottomwear\positive\c17c1143a8f84d82ec9889f160316d2b.jpg,embeddings_train_data\bottomwear\positive\eb5ac4068525e9aeab65074a1a4fedb1.jpg
embeddings_train_data\bottomwear\anchor\64218110925f96998895b0172b1d941c.jpg,embeddings_train_data\bottomwear\positive\fe2e303a346997e6d2487fd659f1e827.jpg,embeddings_train_data\bottomwear\positive\4ce615213a532d4f7b36947213e92e4a.jpg
embeddings_train_data\bottomwear\anchor\4e403178fcd5f88a367a575cc325155c.jpg,embeddings_train_data\bottomwear\positive\42303f2fcd0b06fe81e5757951aaf8e1.jpg,embeddings_train_data\bottomwear\positive\177935138cce6d9042ca61a1bac3ece6.jpg
embeddings_train_data\bottomwear\anchor\f1b7ee69e89eb164c753273f475670d4.jpg,embeddings_train_data\bottomwear\positive\02c1ed34ee993b1eb988fe1897ba61a0.jpg,embeddings_train_data\bottomwear\positive\2607917e66dca487fb51fe5098a7d341.jpg
embeddings_train_data\bottomwear\anchor\fc18acef8404e76b277a4970aa3d75af.jpg,embeddings_train_data\bottomwear\positive\9dc1663dd9928b426382647d92a2385b.jpg,embeddings_train_data\bottomwear\positive\deca311d0f1dad9ca932769490d539b4.jpg
embeddings_train_data\bottomwear\anchor\f5fa453c791f4836e6b6bb602ab03b1c.jpg,embeddings_train_data\bottomwear\positive\fca1ad120cf1b32b1a6350351c00534e.jpg,embeddings_train_data\bottomwear\positive\908841b38cbe039aabf465011b79f6c6.jpg
embeddings_train_data\bottomwear\anchor\f735ae65a4fae80013e690cc2ce4545c.jpg,embeddings_train_data\bottomwear\positive\58f79e469c9b4c64917c4f6d0327bb13.jpg,embeddings_train_data\bottomwear\positive\b6a92e96d95a8269561d18bf00179367.jpg
embeddings_train_data\bottomwear\anchor\0140fc726ed79290080db505628c1fcd.jpg,embeddings_train_data\bottomwear\positive\88e80deab41ccaa3367c75a2ffc6a384.jpg,embeddings_train_data\bottomwear\positive\361bc83a51a2e9fb5f7d40fc4296610e.jpg
embeddings_train_data\bottomwear\anchor\9cb3753f652e6066ef29bcc77e72469c.jpg,embeddings_train_data\bottomwear\positive\5fe376489bfb047425dbbd4be86098ae.jpg,embeddings_train_data\bottomwear\positive\dd15b5c3f284a288f02c665c7e869122.jpg
embeddings_train_data\bottomwear\anchor\907d3bb64fcecf21bbd86772c5e8d235.jpg,embeddings_train_data\bottomwear\positive\6a41bd190ffefe00deb1ff31e1ea2a69.jpg,embeddings_train_data\bottomwear\positive\c519c87d6c67a8b4d4e57e0d095238cf.jpg
embeddings_train_data\bottomwear\anchor\97a77d5976e57a1d8455f3824a960e38.jpg,embeddings_train_data\bottomwear\positive\332d353a2f5f81d136d0a6dc8ad727aa.jpg,embeddings_train_data\bottomwear\positive\efb9c8ea186cf6c8983c49dc35639a3c.jpg
embeddings_train_data\bottomwear\anchor\0a6a49a19bd239b408dea53d91c56abe.jpg,embeddings_train_data\bottomwear\positive\0ae3e41ab88fc39dc4913e220ffe89c3.jpg,embeddings_train_data\bottomwear\positive\5c2f7594a43c95524d58fb8d299ee644.jpg
embeddings_train_data\bottomwear\anchor\f3d59aae73cf32890a7173307320c940.jpg,embeddings_train_data\bottomwear\positive\8ec93172219d55dabef886b541bfc153.jpg,embeddings_train_data\bottomwear\positive\9757eaf4b761e1dc916df412c076255d.jpg
embeddings_train_data\bottomwear\anchor\2afc95910f333ea198826e0311bc70c5.jpg,embeddings_train_data\bottomwear\positive\98b94a0cc3382dba3a0cb359d52c9407.jpg,embeddings_train_data\bottomwear\positive\4bc9e77edeecdd4af5fd9e80b67875d8.jpg
embeddings_train_data\bottomwear\anchor\3df2a86d8d1d98def4ed217b12179194.jpg,embeddings_train_data\bottomwear\positive\e4977efd15ae90cdedf3a6f45f0b69cc.jpg,embeddings_train_data\bottomwear\positive\4951fe8cc002e7d2e11dc0eabc467397.jpg
embeddings_train_data\bottomwear\anchor\1bded4893858291b38602cb15e28a192.jpg,embeddings_train_data\bottomwear\positive\6bf75a477c729dfb5aca88b23b232965.jpg,embeddings_train_data\bottomwear\positive\59930763c4dab0a12debac14732b3d8b.jpg
embeddings_train_data\bottomwear\anchor\cd2142119dcb2c4cd3e0ce33d62eeb99.jpg,embeddings_train_data\bottomwear\positive\dda8d078b609ea1dc1ce618c72cef18c.jpg,embeddings_train_data\bottomwear\positive\87fe9bc00916316e9f2ffc8f11ff5989.jpg
embeddings_train_data\bottomwear\anchor\56392e5079f318b3592425a99257d873.jpg,embeddings_train_data\bottomwear\positive\8068f51cd6b3112f56529e265efff1d5.jpg,embeddings_train_data\bottomwear\positive\50ccb4310fb6914c317fed130d3d2173.jpg
embeddings_train_data\bottomwear\anchor\45574859f49e0c196c5465813dee02a5.jpg,embeddings_train_data\bottomwear\positive\299287e3c98a633b436bdd67b318fb00.jpg,embeddings_train_data\bottomwear\positive\a0af7158317ec78afdd92e694079151a.jpg
embeddings_train_data\bottomwear\anchor\cd40a61f74ddfa5c736d1007b3e2b348.jpg,embeddings_train_data\bottomwear\positive\635a42e771911b2a1ed95c88a735dbd2.jpg,embeddings_train_data\bottomwear\positive\ee64904c5ff32aac45c653040d75e07f.jpg
embeddings_train_data\bottomwear\anchor\e29e7b6335c88608f5074dfdb9b64d2b.jpg,embeddings_train_data\bottomwear\positive\e680c8cecb511fb61e0215ac2a77b1a2.jpg,embeddings_train_data\bottomwear\positive\1f506ef3373d33c02db115e17bcdf61d.jpg
embeddings_train_data\bottomwear\anchor\f5fa453c791f4836e6b6bb602ab03b1c.jpg,embeddings_train_data\bottomwear\positive\56451a1a768d78cbbd228ef31a5498a4.jpg,embeddings_train_data\bottomwear\positive\f5c7eeb0275e0900dba3dcf43f90b670.jpg
embeddings_train_data\bottomwear\anchor\4c0deb5d3348c95e29a1170b83d92a1b.jpg,embeddings_train_data\bottomwear\positive\cd1fb2b0d08273351c5f69d3379f34d6.jpg,embeddings_train_data\bottomwear\positive\792cf72efb8e3d4b3b2611a82e3ac020.jpg
embeddings_train_data\bottomwear\anchor\f076ae708108736e6dfc8185955f34d9.jpg,embeddings_train_data\bottomwear\positive\c4e2cdbe55a18f1c0146a2fcd6c45e06.jpg,embeddings_train_data\bottomwear\positive\c3f51882e2d08e9d3167cefd99e676ba.jpg
embeddings_train_data\bottomwear\anchor\099333d13cd951287293998a9689c1d9.jpg,embeddings_train_data\bottomwear\positive\cc2ceb29b62bbcffe18b4a39e24179cb.jpg,embeddings_train_data\bottomwear\positive\a2b9922c063b562601074f95843e068a.jpg
