anchor,positive,negative
embeddings_train_data\topwear\anchor\4a97770e2268335a5971bea37d396279.jpg,embeddings_train_data\topwear\positive\a05a92a617ae9660bfd215ac13b9b15f.jpg,embeddings_train_data\topwear\positive\c3f097bac7c60b58edb94aca519f6c81.jpg
embeddings_train_data\topwear\anchor\d2c4c4a35068453c0450eacf345352c7.jpg,embeddings_train_data\topwear\positive\7f462c06abe0652989a91f48a99872ed.jpg,embeddings_train_data\topwear\positive\3e8c4f37b5aa5bdb44e6c40a7a5adc3a.jpg
embeddings_train_data\topwear\anchor\be891a9b199daa95c203c49622e7081a.jpg,embeddings_train_data\topwear\positive\afe38ca715b868220652f73ba5d700bf.jpg,embeddings_train_data\topwear\positive\45b89d3bcce45f660b66096efc03b871.jpg
embeddings_train_data\topwear\anchor\3acf3ea2981629965580c8808fbe9147.jpg,embeddings_train_data\topwear\positive\6e78d86fb9871cf22c30c58b09881542.jpg,embeddings_train_data\topwear\positive\14fe5c14810111371d575c6bfc3e998f.jpg
embeddings_train_data\topwear\anchor\73ea2c95dd7af90c73231373968c3a3c.jpg,embeddings_train_data\topwear\positive\fd105fbf6050578c6368423061d621b2.jpg,embeddings_train_data\topwear\positive\9c5817a337ddb527afb282280c53d1b9.jpg
embeddings_train_data\topwear\anchor\8b00c94f44be43f8e07aa7b28b6e24fd.jpg,embeddings_train_data\topwear\positive\6bd6f64cbe56e01cf58fb124bc0b0233.jpg,embeddings_train_data\topwear\positive\c01b3b75b335ee7a9b503c70116d6f45.jpg
embeddings_train_data\topwear\anchor\fba99fde8299fa444840428f08d404e4.jpg,embeddings_train_data\topwear\positive\6d3b444d7db93adcadc22b54bd4b450a.jpg,embeddings_train_data\topwear\positive\d3b8aacbe89fb3400ba30d44f58298aa.jpg
embeddings_train_data\topwear\anchor\6f209010427441986899c057272855eb.jpg,embeddings_train_data\topwear\positive\e3e4b7368fa0f12fd677244b5b84e055.jpg,embeddings_train_data\topwear\positive\c0822b5a9c2830d28bd69f6979eb1f06.jpg
embeddings_train_data\topwear\anchor\caa4440aa87321f54a346d3d66c56ac5.jpg,embeddings_train_data\topwear\positive\faa942500e67fe14ac4c6f086499b78b.jpg,embeddings_train_data\topwear\positive\c91670697e6a287ef9ce897f3fd05ca7.jpg
embeddings_train_data\topwear\anchor\80797bd3b64bcb2ed4fa6811c0bbb024.jpg,embeddings_train_data\topwear\positive\fca14641a912499330a05a0cad25ab40.jpg,embeddings_train_data\topwear\positive\52bfc80eaad98b62f8f5c8c4bbaa4e2a.jpg
embeddings_train_data\topwear\anchor\09be042b5d14f8760c54f3336db9a00e.jpg,embeddings_train_data\topwear\positive\d4052195919ba256c1314e4bf8d0ff6a.jpg,embeddings_train_data\topwear\positive\0c4234871d0e1209b9f6e032c7f6885c.jpg
embeddings_train_data\topwear\anchor\9735c885eaf5253263e4d98e9ffd93cd.jpg,embeddings_train_data\topwear\positive\a2d5ab8e00bcb4e3935599fd35a909b1.jpg,embeddings_train_data\topwear\positive\017bb9d736db91d13373b39e22075275.jpg
embeddings_train_data\topwear\anchor\94e238c76a14bdeefd8535f7e681c7b2.jpg,embeddings_train_data\topwear\positive\329eb59e12c861332b3634d505c30d6a.jpg,embeddings_train_data\topwear\positive\667374e5a3baee4f38aa15fc8dde3af5.jpg
embeddings_train_data\topwear\anchor\33a7282b687e39b2c211e8873cfa5154.jpg,embeddings_train_data\topwear\positive\ec87654557869fcd866a1ced60a6a203.jpg,embeddings_train_data\topwear\positive\60272926f249bb64b51bc06e8fe05acd.jpg
embeddings_train_data\topwear\anchor\7caf1b5cc595223b5d8493890c3d41d4.jpg,embeddings_train_data\topwear\positive\fdaf189003a0b4588908075ae1f63424.jpg,embeddings_train_data\topwear\positive\a8dab04075d08dcfe1908bffeee1047f.jpg
embeddings_train_data\topwear\anchor\510c0b3dc691bbf2dd34662ccdb789f1.jpg,embeddings_train_data\topwear\positive\58725836c4ac8d78b0f8e88e838d76c8.jpg,embeddings_train_data\topwear\positive\c80b9aed6c5ec5170a4c99d63363565e.jpg
embeddings_train_data\topwear\anchor\a4b40fb81a07a2d6e5348c4660479828.jpg,embeddings_train_data\topwear\positive\5fce1a7f2ec6c99ed93e9dfda013370c.jpg,embeddings_train_data\topwear\positive\ea950a05bd748d4e22dc0692434b1823.jpg
embeddings_train_data\topwear\anchor\e118d7cc5d7b1b12605ced4e6c250ec4.jpg,embeddings_train_data\topwear\positive\fe650b9c21911264bd9af8aebd64d11c.jpg,embeddings_train_data\topwear\positive\e4a1d28c5b3018964fdec808f97b37be.jpg
embeddings_train_data\topwear\anchor\0ac54cc6b27381d03c29371ad290c3fa.jpg,embeddings_train_data\topwear\positive\6d4c420be6e9a01efb9e6b58c36f9d16.jpg,embeddings_train_data\topwear\positive\7a4a11951f80ea446fd3fa19e72e78df.jpg
embeddings_train_data\topwear\anchor\69c4638dbed14c71b6a2fdfbe4a19a7b.jpg,embeddings_train_data\topwear\positive\816c4221c93054a914b561dc53762a37.jpg,embeddings_train_data\topwear\positive\73014d10c17572cfcf876e43a4d9e016.jpg
embeddings_train_data\topwear\anchor\ac3c806525b514b7a527c190db6592f0.jpg,embeddings_train_data\topwear\positive\9f0d76760374180bf18ee70c478f100b.jpg,embeddings_train_data\topwear\positive\fa4614dd6ec57b487ee99ad0b92bec2e.jpg
embeddings_train_data\topwear\anchor\d9fad571a1dc8db45fd3483c6729f8ee.jpg,embeddings_train_data\topwear\positive\84cb3306264f0f6876fd9ccbbd4aeb75.jpg,embeddings_train_data\topwear\positive\7e604c6bd195c4549336edc61454a2b6.jpg
embeddings_train_data\topwear\anchor\27c23c317ce3c00450307f4fcdb25639.jpg,embeddings_train_data\topwear\positive\a877451c9024f8278f79403d418dd803.jpg,embeddings_train_data\topwear\positive\de46c21a34a115c8393b78b54fa7b876.jpg
embeddings_train_data\topwear\anchor\9a1d38bc720226fccdd5aba6c6dd4646.jpg,embeddings_train_data\topwear\positive\11dead72ba0642d6bd072b3ec1ffd72c.jpg,embeddings_train_data\topwear\positive\d2f8abc83f9af9adfb4aa4f6553d3127.jpg
embeddings_train_data\topwear\anchor\6ef149c4e9a65b7840775462c4021407.jpg,embeddings_train_data\topwear\positive\fd3609bec9475cff965b581377d687f7.jpg,embeddings_train_data\topwear\positive\70853706cbb4558ab64b977f6cd01bd0.jpg
embeddings_train_data\topwear\anchor\bf36bd05a778ec891b9be9d0ab1244b0.jpg,embeddings_train_data\topwear\positive\a2c7e090b0a208311a392462f014a828.jpg,embeddings_train_data\topwear\positive\01caa8c12304e88923e518a8f4d4bb5b.jpg
embeddings_train_data\topwear\anchor\6773d4924c490eca0f70e4265070b7a4.jpg,embeddings_train_data\topwear\positive\a878ce1bc94956d236ef25466ddcbc7b.jpg,embeddings_train_data\topwear\positive\0aba9fb610db58dc142745fe27a64642.jpg
embeddings_train_data\topwear\anchor\01e2a7bd19f1bab21983a3a55e2a9960.jpg,embeddings_train_data\topwear\positive\d05bbcf797d6e0813cffda23bbbc0d37.jpg,embeddings_train_data\topwear\positive\3e0d1d65b777a2cc63d94e1b37a4ff83.jpg
embeddings_train_data\topwear\anchor\1685d8dfd0ae5582e7d36c5dbaaa659d.jpg,embeddings_train_data\topwear\positive\e7a8856588ca79008f54e88c95978fe0.jpg,embeddings_train_data\topwear\positive\e3059d88f1a012a4307530674ddeb317.jpg
embeddings_train_data\topwear\anchor\4a30a4bf1ce7d3d414b5ee59110b862c.jpg,embeddings_train_data\topwear\positive\5b11f6e4ae7b8ae52f81a1b6d0f39bd2.jpg,embeddings_train_data\topwear\positive\186f4650b607078a074e5e6598e8419c.jpg
embeddings_train_data\topwear\anchor\b20e430152e7ca9d521828841b0bb8f1.jpg,embeddings_train_data\topwear\positive\325597644ca0d9e3585549b58c79439e.jpg,embeddings_train_data\topwear\positive\b928baa746adfd1e23805fabbdf530bf.jpg
embeddings_train_data\topwear\anchor\02fafb81df3b15d90a1a7152d3b2a45a.jpg,embeddings_train_data\topwear\positive\68a096459c84967b3bb2e3faeae5733c.jpg,embeddings_train_data\topwear\positive\451c56782055d5353b0f99070fe170c0.jpg
embeddings_train_data\topwear\anchor\bd825971583df9ecc93c913f054d244a.jpg,embeddings_train_data\topwear\positive\ca59eca955abcee46947718664fe6711.jpg,embeddings_train_data\topwear\positive\6f20a803732510d6c5d1b685053ccfe1.jpg
embeddings_train_data\topwear\anchor\fbef6b859a705c51020f8b1abc93ed87.jpg,embeddings_train_data\topwear\positive\a2abe51a5e7bc1514b7d1d7f944764db.jpg,embeddings_train_data\topwear\positive\b61b594851308565fa0abc4e4b1dd40c.jpg
embeddings_train_data\topwear\anchor\3ed117cb5e96673209c104f1b1647c9b.jpg,embeddings_train_data\topwear\positive\6000c7f88b95e87419f4674766395e26.jpg,embeddings_train_data\topwear\positive\7327bafc5c2c53c130217be0efc7d4ac.jpg
embeddings_train_data\topwear\anchor\e3cdeabfcde3aeb98c95395b8f9934fb.jpg,embeddings_train_data\topwear\positive\5c3bcd161e8802cc31d82fb396afe9c7.jpg,embeddings_train_data\topwear\positive\607319cd63e7ada9ab78acb47f9cd5e3.jpg
embeddings_train_data\topwear\anchor\15627832b5d5ebe77d3c8bf236ead203.jpg,embeddings_train_data\topwear\positive\79cfc6349aab33a691274ef7c65c380a.jpg,embeddings_train_data\topwear\positive\70178536e7bd4be5a97e2b085997acea.jpg
embeddings_train_data\topwear\anchor\0467957da571f5d81baddef32aedd7c1.jpg,embeddings_train_data\topwear\positive\4f1d821414fc5bee300d3e849e032b4f.jpg,embeddings_train_data\topwear\positive\d8f856a724c2c52b55cf8a13895024ee.jpg
embeddings_train_data\topwear\anchor\66096f2eed0b9f58c6dfc36915356883.jpg,embeddings_train_data\topwear\positive\39463f305c0d57e4fa27071c7aad9481.jpg,embeddings_train_data\topwear\positive\69eaa6fb186d86a0038efdda91238c1b.jpg
embeddings_train_data\topwear\anchor\c29842e190d1c764dad34906a023c63b.jpg,embeddings_train_data\topwear\positive\862a58e8fdf84ab2dd675ef32fd5fc9e.jpg,embeddings_train_data\topwear\positive\3e5ffc8b1bd529f81c0f5184a94b63da.jpg
embeddings_train_data\topwear\anchor\157f132b520a1b877fd6bb39b50eb854.jpg,embeddings_train_data\topwear\positive\69e1516ef2aaed17668afd34263e6d66.jpg,embeddings_train_data\topwear\positive\19c084d3b6aeaf5bea1f66136a180145.jpg
embeddings_train_data\topwear\anchor\8709a00c75768baee15180eb5ba7d668.jpg,embeddings_train_data\topwear\positive\e7d70ce42ca57182c097ebd64f7ba91f.jpg,embeddings_train_data\topwear\positive\2fb50d1bf04d141de531ebfbe56f9045.jpg
embeddings_train_data\topwear\anchor\4a8cfb0de9c9f4055c6f40424a073eb2.jpg,embeddings_train_data\topwear\positive\273c709690a59f54226f0438b4701352.jpg,embeddings_train_data\topwear\positive\75df096adad6a804ea017493a91a5eb4.jpg
embeddings_train_data\topwear\anchor\42a8af6e1312a9b31ca1271c2ce92766.jpg,embeddings_train_data\topwear\positive\e7ff05dfeeae71f3c1fc5f57fe86a5f8.jpg,embeddings_train_data\topwear\positive\60b59040a93db0f23b0e63775d8aa06c.jpg
embeddings_train_data\topwear\anchor\7426dabc36f405d6b775dcbf0e95ff1e.jpg,embeddings_train_data\topwear\positive\1b86cc7e9eebd31513c4edda9bf8cd13.jpg,embeddings_train_data\topwear\positive\65b483692d7754de84e4b3f9595e01e8.jpg
embeddings_train_data\topwear\anchor\cfdf05cfcccf0183c90ed82ed39be5a2.jpg,embeddings_train_data\topwear\positive\3b3c0bd00f8faecd1b0fed89e73b89ae.jpg,embeddings_train_data\topwear\positive\7c29470de4e1ea764a644d6d276e5213.jpg
embeddings_train_data\topwear\anchor\fe945313daaa60e8f53fbadd09b87823.jpg,embeddings_train_data\topwear\positive\3af23b3a69557b094f977890e99a8feb.jpg,embeddings_train_data\topwear\positive\1ed6dca7cdaa6509f683a80ffca10b0f.jpg
embeddings_train_data\topwear\anchor\3de0b9183cb02704e1df5f40850b2fa7.jpg,embeddings_train_data\topwear\positive\2c8d134d7828b29cfdca34efc56a25cc.jpg,embeddings_train_data\topwear\positive\a94c31198dcd5848afb81d0c41cc0a1c.jpg
embeddings_train_data\topwear\anchor\918fa5fd0b29f2bd9bee9b7b20060197.jpg,embeddings_train_data\topwear\positive\4932183ffd5203e1be6ac12d478e343e.jpg,embeddings_train_data\topwear\positive\efa2a5c0d2fd8614b30eda5db5584b0b.jpg
embeddings_train_data\topwear\anchor\a398713a84eee6c8d23bc8737d7abf96.jpg,embeddings_train_data\topwear\positive\1b4dc21cc43e08870b168025d5e4c738.jpg,embeddings_train_data\topwear\positive\10659d8f87bd32ae966eb018d75a2edd.jpg
embeddings_train_data\topwear\anchor\defbc79a758e230a603c6f033b600995.jpg,embeddings_train_data\topwear\positive\45ccedbad3c0f27738166e39e8af1e84.jpg,embeddings_train_data\topwear\positive\a28ed446a5b6ac207480eee71bab6738.jpg
embeddings_train_data\topwear\anchor\981df7de133c1b1f53b6170d6e520584.jpg,embeddings_train_data\topwear\positive\bf78b3d75694adcf6c0429b176d18cd7.jpg,embeddings_train_data\topwear\positive\f30a5e4373b7796d9bf45f0c831ab5b3.jpg
embeddings_train_data\topwear\anchor\af50a87f012d737ea24a79fe7d33030c.jpg,embeddings_train_data\topwear\positive\51a91f99cb3c218987dfce3c92ede773.jpg,embeddings_train_data\topwear\positive\5f2cee9c48c38311d1b42b006f8d5677.jpg
embeddings_train_data\topwear\anchor\84d124e11d25f1df4b27c26a483d7d3d.jpg,embeddings_train_data\topwear\positive\a610da57702c7ca204e03c4359882aae.jpg,embeddings_train_data\topwear\positive\f5c9daf2f34b3c17a96c17b3fdc78b47.jpg
embeddings_train_data\topwear\anchor\60c8b374a1eff4c3f47634728c365815.jpg,embeddings_train_data\topwear\positive\8b7a67d680c5bc66f5fc33fbe0455edb.jpg,embeddings_train_data\topwear\positive\06558a2fa3c941fd2b4fbc4acd607d16.jpg
embeddings_train_data\topwear\anchor\30caebdb882177f1342e8dfe4676c850.jpg,embeddings_train_data\topwear\positive\4c938cbdba6736f4ed3307e46da41e74.jpg,embeddings_train_data\topwear\positive\f28fb60f9ee74952388c692d79bf7f8e.jpg
embeddings_train_data\topwear\anchor\27c9b35f595402ea333d8893572cb30c.jpg,embeddings_train_data\topwear\positive\197362f515964328d73b8faa14e2002a.jpg,embeddings_train_data\topwear\positive\5fce1a7f2ec6c99ed93e9dfda013370c.jpg
embeddings_train_data\topwear\anchor\d639448487851d56d8785769ff72e377.jpg,embeddings_train_data\topwear\positive\83911cdd0574ef79f7b682fe9b89aa59.jpg,embeddings_train_data\topwear\positive\5219a7e9c3d0b1f8bbe45c28aee9e594.jpg
embeddings_train_data\topwear\anchor\095b1757c274de9ab9f279a0724a6cd0.jpg,embeddings_train_data\topwear\positive\5a58a9c8d3ad6e3528c89f8c9c7a3b93.jpg,embeddings_train_data\topwear\positive\a6a9f63c4cb268e4a45125227249dc6e.jpg
embeddings_train_data\topwear\anchor\c5e07e8cdab8dce829689b7e47248434.jpg,embeddings_train_data\topwear\positive\c9a0202dc0bec7c6fb8f1cfdc7639cdd.jpg,embeddings_train_data\topwear\positive\9546114e451ca7aa331fa9f8d7668728.jpg
embeddings_train_data\topwear\anchor\2063a471416c1c8f1f8c87758812960b.jpg,embeddings_train_data\topwear\positive\f9c895bc14e243da890a2447564eca80.jpg,embeddings_train_data\topwear\positive\91b52eb9669d696e2d972f3fce6aa185.jpg
embeddings_train_data\topwear\anchor\dc3a1136925070feb6546ef9d6741c83.jpg,embeddings_train_data\topwear\positive\7d0cfad313407231759a9345d1a76c72.jpg,embeddings_train_data\topwear\positive\c0822b5a9c2830d28bd69f6979eb1f06.jpg
embeddings_train_data\topwear\anchor\18e395f306b2dc2aacb705408c05fe0d.jpg,embeddings_train_data\topwear\positive\68279b3f4bed035b217877a68034d69d.jpg,embeddings_train_data\topwear\positive\84ba2c7146ba452b8d489b95c544f227.jpg
embeddings_train_data\topwear\anchor\7af9da318e99156a8e933795c8d6112a.jpg,embeddings_train_data\topwear\positive\35b28e04891d898817794e6ea7648420.jpg,embeddings_train_data\topwear\positive\623cb73c0ec5e7122318ff951bbb55f8.jpg
embeddings_train_data\topwear\anchor\e7c43541470d3701877004d5b4f61f1f.jpg,embeddings_train_data\topwear\positive\4300951fec2482f6b5cb5f3184c79d02.jpg,embeddings_train_data\topwear\positive\5c7f34827a3e043ffec41e653f775fcc.jpg
embeddings_train_data\topwear\anchor\78f77b65ae7befeed266cd394f98b102.jpg,embeddings_train_data\topwear\positive\b49dcf52849cf818e66bd1c1ab0e8465.jpg,embeddings_train_data\topwear\positive\923fcf8392d54de8c6085713bfba1faf.jpg
embeddings_train_data\topwear\anchor\f47eacd512acfdcfaf5f402809acb333.jpg,embeddings_train_data\topwear\positive\273bd90bf18fda014174337fd4e058ab.jpg,embeddings_train_data\topwear\positive\9415aa17dfa02a1c2b5849a089ed3424.jpg
embeddings_train_data\topwear\anchor\cdff384f701a023e3d8824d1d7c44e5f.jpg,embeddings_train_data\topwear\positive\0164e3cd890222c3f825b20ab884cd1a.jpg,embeddings_train_data\topwear\positive\d8c18ef4f4a0704d249a78d449907edd.jpg
embeddings_train_data\topwear\anchor\dddcea11a203166a6fef8b3428f6df6f.jpg,embeddings_train_data\topwear\positive\cbf153420c06b358e38afa85cb869060.jpg,embeddings_train_data\topwear\positive\6048275ab87211f66018988fd6fd4780.jpg
embeddings_train_data\topwear\anchor\00874e5927269f61fc515a50427ab320.jpg,embeddings_train_data\topwear\positive\5e346e41a27a5052c123a1ee133a8114.jpg,embeddings_train_data\topwear\positive\43c0e4e8c0fe72585ff4488b79df2f85.jpg
embeddings_train_data\topwear\anchor\bf085200aaeec8dfc75051eb80715a1d.jpg,embeddings_train_data\topwear\positive\34d73c9a902fe45c2dda34ce53dfe73f.jpg,embeddings_train_data\topwear\positive\c688a83b014769f600ac8ebd28229ef1.jpg
embeddings_train_data\topwear\anchor\31047cd8535b3e76de317dcd90e83139.jpg,embeddings_train_data\topwear\positive\0f16d043588870d425f2b5ea6f3be559.jpg,embeddings_train_data\topwear\positive\eab9bf33dd6c535c232e350835b27d56.jpg
embeddings_train_data\topwear\anchor\d639448487851d56d8785769ff72e377.jpg,embeddings_train_data\topwear\positive\01dcab1acd42ba0be72384e7bfa76773.jpg,embeddings_train_data\topwear\positive\5c1423cd74b94a5fc0c8f18d6587c118.jpg
embeddings_train_data\topwear\anchor\e0ac330aa9cd871c80527b7e61b8b469.jpg,embeddings_train_data\topwear\positive\9c2dcd9e3c975af14d3f0442cbd9da66.jpg,embeddings_train_data\topwear\positive\20a4ed9ded94438f2e0056939c15a248.jpg
embeddings_train_data\topwear\anchor\2d3256a066da6c2b90e23c1d61817dc2.jpg,embeddings_train_data\topwear\positive\b5edeb7b0b782e6925216cdc8461afba.jpg,embeddings_train_data\topwear\positive\cbac14f9da5d56fbab7736dd8288ab77.jpg
embeddings_train_data\topwear\anchor\36282af97e5ae3409a210f954f90695c.jpg,embeddings_train_data\topwear\positive\9d51062f76a55022dc97e84151bc9005.jpg,embeddings_train_data\topwear\positive\2186fd8767a3c7bb3dc1460eb030e361.jpg
embeddings_train_data\topwear\anchor\08186375774b64bb73e62321fdee63de.jpg,embeddings_train_data\topwear\positive\e20d965d104c66e55a075bc5fa1d29ae.jpg,embeddings_train_data\topwear\positive\0e639f9187f5653c17a0c8cab8292432.jpg
embeddings_train_data\topwear\anchor\5975ced02a4210e2f6fc7e2d0fa14b21.jpg,embeddings_train_data\topwear\positive\6192af80b3a7393551fb4e59e0f655e0.jpg,embeddings_train_data\topwear\positive\099277fb47bd82294436c24bc64c5853.jpg
embeddings_train_data\topwear\anchor\74cce9c5365eae8ed1200569df6a4ec0.jpg,embeddings_train_data\topwear\positive\8372fc142e3e632fe45d9d54aa8b670a.jpg,embeddings_train_data\topwear\positive\8c2b39d4d16805fa7110cf7d3f478024.jpg
embeddings_train_data\topwear\anchor\4ee91b14638d947be7e62e9ab13b32ca.jpg,embeddings_train_data\topwear\positive\ee432569606f6df9a727bc6d96ebacbc.jpg,embeddings_train_data\topwear\positive\0fd1a439095e4a1d3e35c588f8cbdf51.jpg
embeddings_train_data\topwear\anchor\d2c4c4a35068453c0450eacf345352c7.jpg,embeddings_train_data\topwear\positive\ca08139a9062b2abd17ee0284cefb548.jpg,embeddings_train_data\topwear\positive\62e3eb068750c1751a6aa614ba725c6c.jpg
embeddings_train_data\topwear\anchor\ea1548f0b5a6f920622e345a9e95e44c.jpg,embeddings_train_data\topwear\positive\bccedec87a322accb4d259108b19b2a9.jpg,embeddings_train_data\topwear\positive\91981e7b38066aad43028e05beb30b2e.jpg
embeddings_train_data\topwear\anchor\f98ff1e19ee187c95215838c864de99a.jpg,embeddings_train_data\topwear\positive\3f891d37ac4fdc3aceb5162e2396cf90.jpg,embeddings_train_data\topwear\positive\148fa7d41f112c3f0430ca06e7ac6a4c.jpg
embeddings_train_data\topwear\anchor\a02a9b08a371af3da46e7bd05f881e96.jpg,embeddings_train_data\topwear\positive\d864e76856778f07cff73b80c3cde991.jpg,embeddings_train_data\topwear\positive\c489544662ec0d6653f965c50f8d2f8b.jpg
embeddings_train_data\topwear\anchor\f30451699957a0712cf43be768f6d5d6.jpg,embeddings_train_data\topwear\positive\0926f0010cd7116be8dc3d7eb93dba93.jpg,embeddings_train_data\topwear\positive\fb9a278e73e561338e64d0e6a2bee07d.jpg
embeddings_train_data\topwear\anchor\9304dbb97b9979098d8f88ccb8af2f43.jpg,embeddings_train_data\topwear\positive\ca1bbb00d383365d4d7578c361c4dcb9.jpg,embeddings_train_data\topwear\positive\91981e7b38066aad43028e05beb30b2e.jpg
embeddings_train_data\topwear\anchor\896eba04f0ae335b4f78e33a6586988a.jpg,embeddings_train_data\topwear\positive\40bc6ba9d212ef5bd6bd32a3a05c6cdd.jpg,embeddings_train_data\topwear\positive\2ef9a4c3939563777f19b4368d3c54b9.jpg
embeddings_train_data\topwear\anchor\a29cc575788deb8fc3f6139e62ac309d.jpg,embeddings_train_data\topwear\positive\7f2f2299e7547610d1b0fb925fc5400a.jpg,embeddings_train_data\topwear\positive\35bc93e043fd846a96c2ff113598f650.jpg
embeddings_train_data\topwear\anchor\dbfc38a76b66740cf8434c470e381eaf.jpg,embeddings_train_data\topwear\positive\4d6f3f7a8bcffacbd5fa095b9a58046a.jpg,embeddings_train_data\topwear\positive\a598c3cdcc7bbf9ba0e983deea622e61.jpg
embeddings_train_data\topwear\anchor\365d2cb597c0831d872ae4cb1d429b1e.jpg,embeddings_train_data\topwear\positive\4719d4ca865f0a82a8f0f86f611d1fe8.jpg,embeddings_train_data\topwear\positive\3e0b669636b2edcfef39d0aabdc27c9c.jpg
